date,Union,FDP,GRUENE,LINKE,SPD,PIRATEN,AfD
2005-09-22,37.0,8.0,8.0,8.0,35.0,-100,-100
2005-10-06,39.0,7.0,7.0,9.0,34.0,-100,-100
2005-10-13,38.0,8.0,7.0,8.0,35.0,-100,-100
2005-10-27,37.0,9.0,8.0,8.0,35.0,-100,-100
2005-11-10,36.0,9.0,9.0,9.0,33.0,-100,-100
2005-11-24,37.0,9.0,9.0,8.0,34.0,-100,-100
2005-12-08,38.0,9.0,8.0,8.0,34.0,-100,-100
2006-01-12,39.0,9.0,8.0,8.0,33.0,-100,-100
2006-01-26,41.0,8.0,7.0,8.0,33.0,-100,-100
2006-02-16,41.0,8.0,8.0,7.0,32.0,-100,-100
2006-03-09,41.0,8.0,7.0,8.0,32.0,-100,-100
2006-04-06,41.0,7.0,8.0,8.0,32.0,-100,-100
2006-04-27,42.0,8.0,7.0,8.0,31.0,-100,-100
2006-05-18,41.0,9.0,8.0,7.0,32.0,-100,-100
2006-06-15,39.0,9.0,8.0,8.0,32.0,-100,-100
2006-07-13,37.0,11.0,8.0,7.0,31.0,-100,-100
2006-08-17,36.0,12.0,9.0,7.0,30.0,-100,-100
2006-08-31,36.0,11.0,9.0,8.0,30.0,-100,-100
2006-09-28,33.0,13.0,9.0,7.0,31.0,-100,-100
2006-10-12,33.0,11.0,10.0,8.0,32.0,-100,-100
2006-10-26,34.0,11.0,10.0,9.0,31.0,-100,-100
2006-11-09,35.0,11.0,9.0,8.0,31.0,-100,-100
2006-11-23,36.0,10.0,10.0,8.0,31.0,-100,-100
2006-12-14,37.0,9.0,10.0,8.0,31.0,-100,-100
2007-01-11,36.0,10.0,9.0,8.0,32.0,-100,-100
2007-02-08,37.0,10.0,10.0,8.0,30.0,-100,-100
2007-03-01,37.0,10.0,9.0,8.0,31.0,-100,-100
2007-03-15,37.0,9.0,9.0,8.0,32.0,-100,-100
2007-03-29,37.0,9.0,9.0,9.0,31.0,-100,-100
2007-04-19,37.0,9.0,10.0,8.0,32.0,-100,-100
2007-05-16,38.0,8.0,9.0,9.0,32.0,-100,-100
2007-05-31,39.0,8.0,8.0,9.0,31.0,-100,-100
2007-06-21,38.0,9.0,8.0,10.0,31.0,-100,-100
2007-07-19,40.0,9.0,8.0,10.0,29.0,-100,-100
2007-08-16,40.0,9.0,8.0,9.0,29.0,-100,-100
2007-09-13,40.0,8.0,9.0,10.0,29.0,-100,-100
2007-10-04,41.0,7.0,8.0,10.0,30.0,-100,-100
2007-10-18,40.0,7.0,8.0,9.0,31.0,-100,-100
2007-11-08,40.0,7.0,8.0,10.0,30.0,-100,-100
2007-11-21,40.0,6.0,9.0,9.0,31.0,-100,-100
2007-12-13,41.0,7.0,8.0,9.0,31.0,-100,-100
2008-01-04,37.0,11.0,9.0,11.0,27.0,-100,-100
2008-01-09,39.0,9.0,9.0,9.0,30.0,-100,-100
2008-01-10,42.0,7.0,7.0,9.0,30.0,-100,-100
2008-01-11,37.0,11.0,9.0,12.0,27.0,-100,-100
2008-01-18,38.0,10.0,8.0,11.0,28.0,-100,-100
2008-01-23,39.0,9.0,9.0,10.0,30.0,-100,-100
2008-01-25,39.0,9.0,8.0,12.0,27.0,-100,-100
2008-02-01,35.0,11.0,10.0,14.0,25.0,-100,-100
2008-02-06,38.0,9.0,9.0,11.0,30.0,-100,-100
2008-02-07,41.0,7.0,7.0,10.0,30.0,-100,-100
2008-02-08,36.0,10.0,9.0,13.0,27.0,-100,-100
2008-02-15,35.0,9.0,9.0,13.0,29.0,-100,-100
2008-02-20,37.0,10.0,9.0,12.0,29.0,-100,-100
2008-02-22,36.0,10.0,9.0,12.0,28.0,-100,-100
2008-02-28,39.0,8.5,8.0,11.5,29.5,-100,-100
2008-02-29,38.0,10.0,10.0,14.0,24.0,-100,-100
2008-03-05,39.0,8.0,10.0,12.0,28.0,-100,-100
2008-03-07,38.0,10.0,11.0,14.0,23.0,-100,-100
2008-03-13,40.0,8.0,9.0,10.0,29.0,-100,-100
2008-03-14,37.0,11.0,11.0,14.0,22.0,-100,-100
2008-03-18,38.0,9.0,11.0,12.0,27.0,-100,-100
2008-03-20,38.0,11.0,11.0,14.0,22.0,-100,-100
2008-03-28,38.0,11.0,10.0,14.0,23.0,-100,-100
2008-04-02,37.0,10.0,11.0,12.0,26.0,-100,-100
2008-04-03,39.0,9.0,9.0,11.0,28.0,-100,-100
2008-04-04,38.0,11.0,10.0,13.0,24.0,-100,-100
2008-04-11,38.0,11.0,9.0,14.0,24.0,-100,-100
2008-04-17,40.0,8.0,9.0,11.0,27.0,-100,-100
2008-04-18,38.0,10.0,9.0,14.0,24.0,-100,-100
2008-04-23,36.0,10.0,11.0,12.0,27.0,-100,-100
2008-04-25,38.0,10.0,10.0,14.0,23.0,-100,-100
2008-04-30,37.0,10.0,10.0,12.0,27.0,-100,-100
2008-05-02,37.0,11.0,10.0,14.0,23.0,-100,-100
2008-05-08,40.0,8.0,9.0,11.0,27.0,-100,-100
2008-05-09,36.0,12.0,11.0,12.0,24.0,-100,-100
2008-05-14,36.0,11.0,12.0,12.0,25.0,-100,-100
2008-05-16,36.0,12.0,11.0,13.0,23.0,-100,-100
2008-05-23,35.0,12.0,11.0,14.0,23.0,-100,-100
2008-05-29,40.0,9.0,10.0,11.0,25.0,-100,-100
2008-05-30,36.0,13.0,12.0,15.0,20.0,-100,-100
2008-06-04,34.0,13.0,12.0,14.0,24.0,-100,-100
2008-06-06,35.0,14.0,11.0,15.0,20.0,-100,-100
2008-06-11,37.5,11.0,10.5,12.0,25.0,-100,-100
2008-06-13,36.0,13.0,11.0,14.0,21.0,-100,-100
2008-06-22,36.0,13.0,9.0,15.0,22.0,-100,-100
2008-06-27,35.0,14.0,10.0,14.0,22.0,-100,-100
2008-07-02,36.0,12.0,11.0,13.0,25.0,-100,-100
2008-07-04,36.0,13.0,10.0,13.0,22.0,-100,-100
2008-07-09,37.0,11.0,12.0,12.0,24.0,-100,-100
2008-07-10,39.0,10.0,9.0,12.0,26.0,-100,-100
2008-07-11,36.0,13.0,10.0,13.0,23.0,-100,-100
2008-07-18,39.0,11.0,10.0,14.0,21.0,-100,-100
2008-07-25,38.0,12.0,10.0,14.0,21.0,-100,-100
2008-08-01,38.0,11.0,10.0,14.0,22.0,-100,-100
2008-08-06,36.0,12.0,11.0,14.0,24.0,-100,-100
2008-08-08,37.0,12.0,11.0,14.0,20.0,-100,-100
2008-08-14,40.0,9.0,10.0,11.0,25.0,-100,-100
2008-08-15,37.0,13.0,11.0,14.0,20.0,-100,-100
2008-08-20,37.0,12.0,10.0,13.0,25.0,-100,-100
2008-08-24,37.0,12.0,10.0,15.0,20.0,-100,-100
2008-08-29,37.0,13.0,10.0,14.0,21.0,-100,-100
2008-09-03,36.0,11.0,10.0,13.0,26.0,-100,-100
2008-09-05,37.0,12.0,10.0,14.0,22.0,-100,-100
2008-09-08,37.0,11.0,8.0,14.0,26.0,-100,-100
2008-09-10,36.0,12.0,10.0,12.0,26.0,-100,-100
2008-09-11,40.0,9.0,9.0,11.0,26.0,-100,-100
2008-09-12,38.0,10.0,8.0,14.0,25.0,-100,-100
2008-09-17,37.0,12.0,10.0,12.0,26.0,-100,-100
2008-09-19,36.0,11.0,9.0,14.0,25.0,-100,-100
2008-09-26,37.0,11.0,8.0,13.0,26.0,-100,-100
2008-10-01,35.0,13.0,11.0,11.0,25.0,-100,-100
2008-10-02,33.0,13.0,9.0,13.0,27.0,-100,-100
2008-10-09,38.0,11.0,8.0,12.0,25.0,-100,-100
2008-10-10,35.0,13.0,10.0,12.0,24.0,-100,-100
2008-10-15,35.0,12.0,10.0,13.0,25.0,-100,-100
2008-10-17,37.0,12.0,9.0,13.0,24.0,-100,-100
2008-10-23,38.0,11.0,9.0,11.0,25.0,-100,-100
2008-10-24,36.0,13.0,8.0,13.0,24.0,-100,-100
2008-10-31,36.0,12.0,7.0,13.0,26.0,-100,-100
2008-11-05,37.0,11.0,11.0,12.0,25.0,-100,-100
2008-11-06,40.0,11.0,9.0,10.0,25.0,-100,-100
2008-11-07,37.0,12.0,9.0,13.0,23.0,-100,-100
2008-11-12,37.0,11.0,11.0,13.0,25.0,-100,-100
2008-11-14,36.0,13.0,10.0,12.0,23.0,-100,-100
2008-11-20,39.0,11.0,10.0,10.0,25.0,-100,-100
2008-11-21,38.0,11.0,11.0,12.0,23.0,-100,-100
2008-11-28,38.0,12.0,10.0,12.0,23.0,-100,-100
2008-12-03,37.0,12.0,12.0,12.0,23.0,-100,-100
2008-12-05,38.0,12.0,11.0,11.0,23.0,-100,-100
2008-12-10,36.0,13.0,12.0,12.0,23.0,-100,-100
2008-12-11,39.0,11.0,9.0,10.0,26.0,-100,-100
2008-12-12,37.0,13.0,10.0,11.0,24.0,-100,-100
2008-12-16,37.0,12.0,11.0,11.0,24.0,-100,-100
2008-12-19,37.0,12.0,10.0,12.0,24.0,-100,-100
2009-01-05,37.0,13.0,10.0,11.0,23.0,-100,-100
2009-01-06,36.0,12.0,11.0,11.0,25.0,-100,-100
2009-01-07,37.0,13.0,10.0,10.0,26.0,-100,-100
2009-01-08,40.0,11.0,8.0,10.0,26.0,-100,-100
2009-01-09,36.0,13.0,9.0,11.0,25.0,-100,-100
2009-01-12,36.0,12.0,10.0,12.0,26.0,-100,-100
2009-01-16,36.0,14.0,9.0,11.0,24.0,-100,-100
2009-01-19,35.0,13.0,11.0,12.0,25.0,-100,-100
2009-01-21,35.0,14.0,11.0,11.0,25.0,-100,-100
2009-01-23,35.0,16.0,10.0,12.0,22.0,-100,-100
2009-01-26,34.0,15.0,12.0,12.0,23.0,-100,-100
2009-01-29,37.0,14.0,9.0,9.0,26.0,-100,-100
2009-01-30,34.0,16.0,11.0,11.0,23.0,-100,-100
2009-02-02,34.0,16.0,11.0,12.0,24.0,-100,-100
2009-02-04,34.0,16.0,11.0,11.0,25.0,-100,-100
2009-02-06,34.0,18.0,10.0,11.0,23.0,-100,-100
2009-02-09,33.0,16.0,11.0,12.0,24.0,-100,-100
2009-02-12,38.0,13.0,10.0,10.0,25.0,-100,-100
2009-02-13,34.0,18.0,10.0,12.0,22.0,-100,-100
2009-02-16,34.0,16.0,12.0,11.0,24.0,-100,-100
2009-02-18,33.0,16.0,11.0,11.0,26.0,-100,-100
2009-02-20,34.0,18.0,10.0,11.0,23.0,-100,-100
2009-02-23,33.0,17.0,11.0,12.0,24.0,-100,-100
2009-02-27,33.0,17.0,11.0,11.0,24.0,-100,-100
2009-03-02,32.0,15.0,11.0,12.0,26.0,-100,-100
2009-03-04,32.0,17.0,11.0,10.0,27.0,-100,-100
2009-03-05,37.0,15.0,10.0,10.0,24.0,-100,-100
2009-03-06,34.0,17.0,9.0,11.0,25.0,-100,-100
2009-03-07,33.0,16.0,10.0,11.0,26.0,-100,-100
2009-03-13,33.0,17.0,10.0,11.0,24.0,-100,-100
2009-03-16,33.0,16.0,11.0,11.0,25.0,-100,-100
2009-03-18,33.0,16.0,10.0,10.0,27.0,-100,-100
2009-03-20,34.0,16.0,10.0,11.0,24.0,-100,-100
2009-03-21,33.0,15.0,10.0,12.0,27.0,-100,-100
2009-03-26,37.0,15.0,9.0,10.0,25.0,-100,-100
2009-03-27,34.0,17.0,10.0,10.0,25.0,-100,-100
2009-03-30,33.0,16.0,9.0,12.0,27.0,-100,-100
2009-04-01,34.0,15.0,11.0,11.0,26.0,-100,-100
2009-04-03,36.0,16.0,10.0,10.0,24.0,-100,-100
2009-04-06,34.0,15.0,10.0,11.0,26.0,-100,-100
2009-04-07,34.0,14.0,11.0,10.0,27.0,-100,-100
2009-04-09,35.0,16.0,10.0,11.0,24.0,-100,-100
2009-04-11,34.0,14.0,10.0,11.0,27.0,-100,-100
2009-04-15,35.0,14.0,11.0,10.0,26.0,-100,-100
2009-04-17,35.0,16.0,10.0,11.0,23.0,-100,-100
2009-04-20,34.0,13.0,10.0,11.0,28.0,-100,-100
2009-04-23,37.0,14.0,9.0,10.0,26.0,-100,-100
2009-04-24,36.0,15.0,9.0,9.0,25.0,-100,-100
2009-04-27,35.0,14.0,10.0,10.0,27.0,-100,-100
2009-04-30,35.0,16.0,9.0,10.0,25.0,-100,-100
2009-05-04,36.0,14.0,9.0,11.0,26.0,-100,-100
2009-05-06,34.0,14.0,11.0,10.0,27.0,-100,-100
2009-05-07,37.0,13.0,9.0,10.0,27.0,-100,-100
2009-05-08,36.0,14.0,9.0,10.0,26.0,-100,-100
2009-05-11,34.0,13.0,10.0,11.0,28.0,-100,-100
2009-05-13,35.0,13.0,12.0,9.0,28.0,-100,-100
2009-05-15,36.0,14.0,11.0,10.0,24.0,-100,-100
2009-05-18,35.0,13.0,11.0,10.0,27.0,-100,-100
2009-05-22,35.0,15.0,11.0,10.0,24.0,-100,-100
2009-05-25,34.0,14.0,10.0,11.0,27.0,-100,-100
2009-05-28,36.0,12.0,10.0,9.0,28.0,-100,-100
2009-05-29,35.0,15.0,11.0,10.0,24.0,-100,-100
2009-06-02,34.0,14.0,11.0,11.0,26.0,-100,-100
2009-06-05,36.0,14.0,11.0,10.0,24.0,-100,-100
2009-06-09,35.0,14.0,12.0,10.0,25.0,-100,-100
2009-06-10,36.5,13.5,12.0,8.5,25.0,-100,-100
2009-06-12,35.0,15.0,13.0,11.0,21.0,-100,-100
2009-06-15,35.0,14.0,12.0,10.0,26.0,-100,-100
2009-06-19,36.0,15.0,12.0,10.0,22.0,-100,-100
2009-06-22,36.0,14.0,11.0,11.0,24.0,-100,-100
2009-06-24,35.0,15.0,13.0,9.0,24.0,-100,-100
2009-06-26,36.0,15.0,12.0,11.0,21.0,-100,-100
2009-06-29,35.0,14.0,12.0,11.0,24.0,-100,-100
2009-07-01,35.0,15.0,13.0,10.0,23.0,-100,-100
2009-07-02,36.0,13.0,11.0,9.0,25.0,-100,-100
2009-07-03,37.0,15.0,13.0,9.0,21.0,-100,-100
2009-07-06,36.0,14.0,11.0,11.0,24.0,-100,-100
2009-07-10,36.0,14.0,12.0,10.0,23.0,-100,-100
2009-07-13,36.0,13.0,12.0,11.0,23.0,-100,-100
2009-07-15,36.0,14.0,13.0,10.0,23.0,-100,-100
2009-07-17,36.0,14.0,12.0,10.0,23.0,-100,-100
2009-07-20,36.0,14.0,11.0,12.0,23.0,-100,-100
2009-07-23,36.0,14.0,11.0,9.0,24.0,-100,-100
2009-07-24,38.0,13.0,12.0,9.0,23.0,-100,-100
2009-07-27,35.0,15.0,11.0,11.0,24.0,-100,-100
2009-07-29,36.0,14.0,13.0,10.0,24.0,-100,-100
2009-07-31,37.0,14.0,13.0,11.0,20.0,-100,-100
2009-08-03,35.0,15.0,12.0,11.0,23.0,-100,-100
2009-08-05,35.0,16.0,13.0,10.0,23.0,-100,-100
2009-08-06,36.0,14.0,12.0,9.0,23.0,-100,-100
2009-08-07,38.0,13.0,12.0,11.0,21.0,-100,-100
2009-08-10,35.0,14.0,12.0,11.0,24.0,-100,-100
2009-08-12,37.0,15.0,12.0,9.0,22.0,-100,-100
2009-08-17,36.5,13.5,12.0,10.5,22.5,-100,-100
2009-08-19,36.0,15.0,13.0,9.0,23.0,-100,-100
2009-08-20,37.0,14.0,12.0,9.0,23.0,-100,-100
2009-08-24,36.5,13.5,12.0,10.0,23.0,-100,-100
2009-08-26,36.0,14.5,12.5,9.5,23.0,-100,-100
2009-08-31,35.5,14.0,11.5,10.5,23.0,-100,-100
2009-09-02,34.5,14.0,12.0,11.0,24.5,-100,-100
2009-09-03,37.0,15.0,11.0,10.0,23.0,-100,-100
2009-09-07,35.0,13.5,11.0,13.0,22.5,-100,-100
2009-09-09,35.0,14.0,12.0,12.0,23.0,-100,-100
2009-09-10,36.0,14.0,11.0,11.0,23.0,-100,-100
2009-09-11,35.0,13.0,11.0,13.0,22.0,-100,-100
2009-09-14,37.0,12.0,11.0,10.0,24.0,-100,-100
2009-09-16,35.0,13.0,11.0,12.0,25.0,-100,-100
2009-09-17,35.5,13.5,10.0,11.0,25.5,-100,-100
2009-09-21,35.0,13.0,11.0,10.0,26.0,-100,-100
2009-09-24,33.0,14.0,10.0,12.0,25.0,-100,-100
2009-10-01,35.0,14.0,11.0,13.0,22.0,-100,-100
2009-10-02,35.0,14.0,10.0,13.0,22.0,-100,-100
2009-10-05,33.0,15.0,11.0,14.0,21.0,-100,-100
2009-10-07,34.0,14.0,11.0,13.0,23.0,-100,-100
2009-10-09,34.0,16.0,11.0,13.0,20.0,-100,-100
2009-10-12,34.0,15.0,11.0,14.0,20.0,-100,-100
2009-10-14,34.0,14.0,12.0,13.0,22.0,-100,-100
2009-10-15,35.0,14.0,11.0,13.0,22.0,-100,-100
2009-10-16,35.0,16.0,10.0,13.0,20.0,-100,-100
2009-10-19,34.0,14.0,12.0,13.0,21.0,-100,-100
2009-10-22,35.0,14.0,10.5,12.0,23.0,-100,-100
2009-10-23,35.0,15.0,12.0,12.0,20.0,-100,-100
2009-10-26,34.0,14.0,12.0,14.0,21.0,-100,-100
2009-10-29,36.0,13.0,11.0,13.0,22.0,-100,-100
2009-10-30,36.0,12.0,12.0,12.0,21.0,-100,-100
2009-11-02,33.0,14.0,13.0,13.0,22.0,-100,-100
2009-11-04,35.0,14.0,12.0,12.0,22.0,-100,-100
2009-11-06,36.0,13.0,12.0,12.0,20.0,-100,-100
2009-11-09,34.0,13.0,13.0,13.0,21.0,-100,-100
2009-11-11,35.0,13.0,13.0,12.0,21.0,-100,-100
2009-11-13,36.0,13.0,12.0,12.0,20.0,-100,-100
2009-11-16,34.0,12.0,13.0,13.0,22.0,-100,-100
2009-11-19,35.25,13.5,11.5,11.75,22.5,-100,-100
2009-11-20,37.0,12.0,13.0,12.0,19.0,-100,-100
2009-11-23,34.0,13.0,12.0,13.0,23.0,-100,-100
2009-11-26,35.0,13.0,10.0,12.0,24.0,-100,-100
2009-11-27,37.0,12.0,13.0,11.0,20.0,-100,-100
2009-11-30,35.0,12.0,12.0,12.0,23.0,-100,-100
2009-12-02,35.0,12.0,13.0,11.0,24.0,-100,-100
2009-12-04,36.0,12.0,13.0,12.0,20.0,-100,-100
2009-12-07,34.0,12.0,13.0,12.0,23.0,-100,-100
2009-12-09,35.0,12.0,14.0,11.0,24.0,-100,-100
2009-12-10,35.0,12.0,11.0,11.0,25.0,-100,-100
2009-12-11,35.75,12.25,12.0,12.0,21.5,-100,-100
2009-12-14,34.0,12.0,13.0,12.0,23.0,-100,-100
2009-12-18,35.0,12.0,13.0,11.0,21.0,-100,-100
2009-12-21,34.0,12.0,12.0,12.0,24.0,-100,-100
2009-12-22,35.0,12.0,12.0,12.0,22.0,-100,-100
2010-01-06,36.0,11.0,12.0,10.0,25.0,-100,-100
2010-01-08,35.0,10.0,14.0,11.0,22.0,-100,-100
2010-01-11,34.0,12.0,13.0,12.0,23.0,-100,-100
2010-01-14,36.0,11.0,12.0,11.0,25.0,-100,-100
2010-01-15,35.0,11.0,15.0,11.0,21.0,-100,-100
2010-01-18,35.0,11.0,13.0,11.0,24.0,-100,-100
2010-01-20,36.0,10.0,13.0,11.0,25.0,-100,-100
2010-01-21,34.5,13.0,11.5,11.0,25.0,-100,-100
