date,size,firm,FIold,IdV,LN,UdC,LADESTRA,PD,PdL,M5S,FdI,FIPDLFI,NCDUdC,SI,AP,MDP,LeU,E,I,NcI,CivP,EV,LS,IV,A,CI
2014-03-10,NA,Piepoli,NA,NA,3.5,NA,NA,34.0,NA,18.0,3.0,20.0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-11,NA,Tecnè,NA,NA,3.8,NA,NA,29.5,NA,21.1,3.3,25.2,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-12,NA,SWG,NA,1.0,4.6,NA,0.5,32.9,NA,18.9,3.2,23.0,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-13,NA,Ixè,NA,0.8,4.0,NA,NA,31.0,NA,21.9,3.1,22.0,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-16,NA,EMG,NA,0.5,4.5,NA,NA,31.9,NA,22.1,3.1,20.8,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17,NA,DATAMEDIA,NA,NA,4.0,NA,0.9,32.2,NA,22.8,2.8,21.0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17,NA,IPR,NA,NA,3.7,NA,NA,30.0,NA,21.5,2.7,21.5,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17,NA,IPSOS,NA,0.6,3.2,NA,0.3,34.3,NA,20.0,3.0,23.2,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-17,NA,Piepoli,NA,NA,3.5,NA,NA,34.5,NA,18.5,3.0,20.0,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-18,NA,Tecnè,NA,NA,3.5,NA,NA,31.4,NA,20.5,3.0,24.1,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-19,NA,Ixè,NA,0.8,3.9,NA,NA,30.6,NA,22.4,3.3,21.2,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-20,NA,SWG,NA,1.0,5.2,NA,0.5,31.6,NA,20.4,2.7,21.9,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-24,NA,IPSOS,NA,0.5,3.4,NA,0.3,34.1,NA,20.2,3.0,22.6,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-24,NA,Piepoli,NA,NA,3.5,NA,NA,33.5,NA,19.5,3.0,20.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-25,NA,Euromedia,NA,NA,4.5,NA,NA,31.2,NA,20.5,3.0,21.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-26,NA,IPR,NA,NA,3.7,NA,NA,30.5,NA,21.5,2.9,21.5,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-26,NA,Ixè,NA,0.7,5.5,NA,NA,31.7,NA,24.6,3.3,18.4,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-26,NA,Tecnè,NA,NA,3.6,NA,NA,31.1,NA,21.4,3.2,23.4,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-28,NA,Lorien,NA,NA,5.0,NA,NA,33.0,NA,22.0,2.0,21.0,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-03-28,NA,Scenari Politici,NA,NA,5.6,NA,NA,28.6,NA,26.1,3.5,19.0,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-01,NA,Tecnè,NA,NA,3.9,NA,NA,30.5,NA,22.5,3.4,22.7,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-02,NA,Ixè,NA,0.5,4.8,NA,NA,32.8,NA,25.5,3.6,16.9,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-08,NA,Tecnè,NA,NA,4.5,NA,NA,30.9,NA,23.1,3.6,22.1,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-09,NA,Ixè,NA,0.6,4.9,NA,NA,32.9,NA,24.9,3.7,17.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-15,NA,Tecnè,NA,NA,4.7,NA,NA,30.5,NA,24.2,3.7,22.3,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-16,NA,Ixè,NA,0.6,4.6,NA,NA,33.5,NA,25.3,3.4,16.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-17,NA,Scenari Politici,NA,NA,5.2,NA,NA,28.5,NA,27.0,3.8,18.4,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-18,NA,EPOKE,NA,NA,6.2,NA,NA,33.1,NA,23.0,2.7,13.5,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-04-22,NA,Tecnè,NA,NA,5.0,NA,NA,30.2,NA,25.0,3.6,22.7,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-04,NA,Lorien,NA,0.5,6.0,NA,NA,45.0,NA,16.0,4.0,16.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-10,NA,Piepoli,NA,NA,6.0,NA,NA,42.0,NA,21.0,3.5,16.0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-16,NA,Piepoli,NA,NA,6.0,NA,NA,42.0,NA,21.5,3.5,16.0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-19,NA,SWG,NA,0.5,6.6,NA,NA,41.0,NA,20.6,3.8,16.7,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-23,NA,Piepoli,NA,NA,6.0,NA,NA,42.0,NA,21.5,4.0,15.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-26,NA,SWG,NA,0.7,6.6,NA,NA,42.6,NA,19.0,3.3,18.1,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-30,NA,Lorien,NA,0.5,7.0,NA,NA,45.0,NA,18.0,3.0,15.5,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-06-30,NA,Piepoli,NA,NA,6.5,NA,NA,41.5,NA,21.0,4.0,15.5,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-03,NA,SWG,NA,1.0,7.0,NA,NA,41.8,NA,19.7,3.0,16.6,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-07,NA,Piepoli,NA,NA,6.5,NA,NA,41.5,NA,21.5,4.0,15.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-09,NA,Ixè,NA,0.2,7.8,NA,NA,43.4,NA,19.4,2.4,15.3,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-10,NA,SWG,NA,0.7,6.9,NA,NA,41.0,NA,20.0,3.3,17.3,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-14,NA,Demopolis,NA,NA,6.5,NA,NA,44.0,NA,19.0,3.2,14.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-14,NA,Piepoli,NA,NA,6.5,NA,NA,41.5,NA,21.5,4.0,15.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-17,NA,Ixè,NA,0.3,7.5,NA,NA,43.1,NA,19.3,2.7,14.9,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-17,NA,SWG,NA,0.5,7.5,NA,NA,39.0,NA,22.0,3.4,17.2,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-19,NA,Euromedia,NA,NA,5.5,NA,NA,39.3,NA,22.5,3.5,17.5,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-21,NA,Piepoli,NA,NA,6.5,NA,NA,41.5,NA,21.5,4.0,15.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-24,NA,SWG,NA,0.5,7.1,NA,NA,38.9,NA,20.7,3.3,17.7,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-28,NA,Piepoli,NA,NA,7.0,NA,NA,41.0,NA,21.5,4.0,15.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-31,NA,Ixè,NA,0.4,7.3,NA,NA,42.7,NA,19.7,2.5,15.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-07-31,NA,SWG,NA,0.4,7.0,NA,NA,39.5,NA,21.0,3.5,18.3,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-04,NA,Piepoli,NA,NA,7.0,NA,NA,40.5,NA,21.5,3.5,15.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-06,NA,Ixè,NA,0.3,7.2,NA,NA,41.9,NA,20.4,2.7,16.3,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-20,NA,Ixè,NA,0.4,7.3,NA,NA,42.0,NA,20.4,2.7,16.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-27,NA,Ixè,NA,0.3,7.3,NA,NA,42.3,NA,20.3,2.8,15.9,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-28,NA,SWG,NA,0.7,7.2,NA,NA,39.7,NA,21.8,3.0,16.8,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-08-31,NA,Lorien,NA,0.5,6.5,NA,NA,40.0,NA,21.0,3.0,14.5,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-01,NA,Piepoli,NA,NA,6.5,NA,NA,40.5,NA,21.5,3.5,15.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-03,NA,Ixè,NA,0.4,7.8,NA,NA,41.9,NA,20.5,2.7,15.7,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-04,NA,SWG,NA,0.8,7.8,NA,NA,37.9,NA,20.8,3.4,18.0,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-05,NA,Demopolis,NA,NA,7.0,NA,NA,42.0,NA,19.0,3.0,14.5,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-08,NA,DATAMEDIA,NA,NA,7.5,NA,NA,39.0,NA,20.6,3.9,14.2,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-08,NA,Piepoli,NA,NA,7.0,NA,NA,40.5,NA,21.5,3.5,15.0,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10,NA,Demos,NA,NA,6.9,NA,NA,41.1,NA,20.0,2.1,18.6,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-10,NA,Ixè,NA,0.4,7.6,NA,NA,41.5,NA,20.1,2.9,15.5,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-11,NA,SWG,NA,0.7,7.3,NA,NA,37.7,NA,21.7,3.6,17.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-15,NA,IPSOS,NA,NA,6.5,NA,NA,41.0,NA,20.0,3.2,17.0,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-15,NA,Piepoli,NA,NA,7.0,NA,NA,40.5,NA,21.0,3.0,15.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-16,NA,DATAMEDIA,NA,NA,7.8,NA,NA,38.0,NA,21.0,3.8,15.0,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-17,NA,Ixè,NA,0.3,7.9,NA,NA,40.4,NA,20.5,3.1,15.9,6.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-18,NA,SWG,NA,0.8,8.4,NA,NA,37.0,NA,19.9,3.2,16.9,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,NA,DATAMEDIA,NA,NA,7.9,NA,NA,38.0,NA,19.8,3.9,15.0,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-22,NA,Piepoli,NA,NA,7.0,NA,NA,40.0,NA,21.0,3.0,15.5,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-24,NA,Ixè,NA,0.4,7.8,NA,NA,40.5,NA,20.2,2.9,16.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-25,NA,SWG,NA,0.9,8.1,NA,NA,37.6,NA,21.5,3.0,15.9,3.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-29,NA,DATAMEDIA,NA,NA,8.0,NA,NA,40.2,NA,19.4,4.0,13.3,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-09-29,NA,Piepoli,NA,NA,7.0,NA,NA,40.5,NA,21.0,3.0,15.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-01,NA,Ixè,NA,0.4,8.0,NA,NA,40.2,NA,20.8,3.2,15.7,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-02,NA,SWG,NA,0.6,8.6,NA,NA,37.6,NA,19.5,3.7,17.1,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,NA,DATAMEDIA,NA,NA,8.0,NA,NA,40.4,NA,19.6,3.8,13.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,NA,Euromedia,NA,NA,8.0,NA,NA,37.5,NA,21.9,4.2,16.4,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-06,NA,Piepoli,NA,NA,7.0,NA,NA,41.0,NA,21.0,3.0,15.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-08,NA,Ixè,NA,0.4,8.0,NA,NA,39.0,NA,21.3,3.1,15.4,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-09,NA,SWG,NA,0.4,7.9,NA,NA,38.4,NA,20.8,3.7,17.9,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-10,NA,Demos,NA,NA,8.8,NA,NA,41.2,NA,19.6,3.8,15.6,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-13,NA,DATAMEDIA,NA,NA,8.2,NA,NA,40.0,NA,20.3,4.0,13.5,4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-13,NA,IPSOS,NA,NA,7.1,NA,NA,39.8,NA,21.3,3.3,15.8,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-13,NA,Piepoli,NA,NA,7.5,NA,NA,40.5,NA,21.5,3.0,15.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-15,NA,Ixè,NA,0.3,8.3,NA,NA,39.9,NA,20.9,3.3,15.1,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-16,NA,SWG,NA,0.4,7.8,NA,NA,39.6,NA,19.9,3.2,17.2,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-20,NA,DATAMEDIA,NA,NA,8.5,NA,NA,41.0,NA,20.8,4.0,13.5,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-20,NA,Euromedia,NA,NA,8.5,NA,NA,38.0,NA,20.5,4.5,16.1,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-20,NA,Piepoli,NA,NA,8.0,NA,NA,41.0,NA,21.0,3.0,14.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-22,NA,Ixè,NA,0.2,8.0,NA,NA,39.7,NA,20.3,3.5,15.2,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-23,NA,SWG,NA,NA,8.5,NA,NA,40.6,NA,18.5,3.6,15.7,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-27,NA,DATAMEDIA,NA,NA,8.5,NA,NA,40.6,NA,19.5,4.2,13.8,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-27,NA,Piepoli,NA,NA,8.0,NA,NA,40.5,NA,20.5,3.0,15.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-27,NA,Tecnè,NA,NA,9.0,NA,NA,39.0,NA,19.0,4.0,16.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-28,NA,IPR,NA,NA,9.0,NA,NA,39.5,NA,18.0,3.0,14.5,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-30,NA,Ixè,NA,0.4,8.4,NA,NA,39.0,NA,20.0,3.3,15.1,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-10-30,NA,SWG,NA,NA,9.0,NA,NA,41.5,NA,18.0,3.0,16.3,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-03,NA,Piepoli,NA,NA,8.0,NA,NA,40.0,NA,20.5,3.0,15.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-04,NA,DATAMEDIA,NA,NA,8.8,NA,NA,40.0,NA,18.9,3.8,14.0,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-05,NA,Ixè,NA,0.2,8.5,NA,NA,38.9,NA,19.9,3.6,15.2,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-06,NA,SWG,NA,NA,9.3,NA,NA,40.1,NA,19.0,3.4,15.9,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-09,NA,EMG,NA,NA,10.7,NA,NA,40.7,NA,20.9,2.9,14.3,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-10,NA,Euromedia,NA,NA,9.5,NA,NA,38.1,NA,19.8,4.3,15.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-10,NA,IPSOS,NA,NA,8.5,NA,NA,38.6,NA,20.6,3.5,15.5,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-10,NA,Piepoli,NA,NA,8.5,NA,NA,40.5,NA,20.0,3.0,14.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-11,NA,DATAMEDIA,NA,NA,9.2,NA,NA,39.7,NA,19.0,3.5,14.0,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-12,NA,Ixè,NA,0.2,8.7,NA,NA,38.5,NA,20.0,3.5,15.0,6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-13,NA,SWG,NA,NA,9.8,NA,NA,39.9,NA,19.2,3.1,14.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-14,NA,Demos,NA,NA,10.8,NA,NA,36.3,NA,19.8,3.6,16.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-16,NA,EMG,NA,NA,10.8,NA,NA,39.8,NA,20.4,3.2,14.4,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-17,NA,Euromedia,NA,NA,9.8,NA,NA,37.5,NA,19.5,4.0,16.1,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-17,NA,Lorien,NA,NA,8.5,NA,1.0,36.5,NA,20.5,3.0,15.2,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-17,NA,Piepoli,NA,NA,10.0,NA,NA,39.5,NA,20.0,3.0,14.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-18,NA,DATAMEDIA,NA,NA,10.0,NA,NA,38.0,NA,18.0,3.5,14.0,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-18,NA,Tecnè,NA,NA,10.0,NA,NA,38.0,NA,18.0,3.0,16.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-19,NA,Ixè,NA,0.4,9.0,NA,NA,38.2,NA,19.8,3.4,15.0,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-20,NA,IPR,NA,NA,10.5,NA,NA,40.0,NA,17.5,2.0,14.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-20,NA,SWG,NA,NA,9.2,NA,NA,39.0,NA,19.7,3.9,15.9,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-23,NA,EMG,NA,NA,11.4,NA,NA,37.9,NA,19.6,3.0,14.9,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-24,NA,Piepoli,NA,NA,12.0,NA,NA,40.0,NA,19.0,3.0,12.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-25,NA,DATAMEDIA,NA,NA,11.2,NA,NA,38.0,NA,17.5,3.3,13.0,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-26,NA,Ixè,NA,0.3,9.4,NA,NA,38.0,NA,19.6,3.2,14.8,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-27,NA,SWG,NA,NA,11.8,NA,NA,38.5,NA,17.8,3.2,14.2,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-11-30,NA,EMG,NA,NA,12.5,NA,NA,36.5,NA,18.5,3.7,1.9,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-01,NA,Piepoli,NA,NA,12.5,NA,NA,39.5,NA,18.5,3.0,12.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-02,NA,DATAMEDIA,NA,NA,12.0,NA,NA,37.5,NA,17.2,3.0,13.5,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-03,NA,Demopolis,NA,NA,13.0,NA,NA,38.0,NA,17.0,3.5,12.5,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-03,NA,Ixè,NA,0.2,10.1,NA,NA,38.4,NA,18.9,3.0,14.5,5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-04,NA,SWG,NA,NA,11.2,NA,NA,38.6,NA,17.8,3.0,14.0,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-07,NA,Euromedia,NA,NA,11.5,NA,NA,37.2,NA,18.7,2.5,15.9,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-08,NA,EMG,NA,NA,14.1,NA,NA,36.4,NA,19.0,3.0,14.2,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-09,NA,DATAMEDIA,NA,NA,13.5,NA,NA,37.0,NA,18.0,2.0,13.3,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-09,NA,IPR,NA,NA,12.5,NA,NA,38.0,NA,16.0,2.0,14.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-09,NA,Piepoli,NA,NA,13.5,NA,NA,38.0,NA,19.5,3.0,12.5,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-10,NA,Ixè,NA,0.2,11.2,NA,NA,38.1,NA,18.6,2.6,14.1,5.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-11,NA,SWG,NA,NA,10.8,NA,NA,37.3,NA,19.0,3.5,14.6,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-12,NA,Lorien,NA,NA,9.0,NA,1.0,39.0,NA,18.0,3.2,14.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-14,NA,EMG,NA,NA,14.4,NA,NA,36.1,NA,20.0,3.2,14.1,3.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-14,NA,Lorien,NA,NA,10.0,NA,1.0,38.5,NA,17.0,3.0,14.0,4.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-15,NA,Euromedia,NA,NA,11.7,NA,NA,36.8,NA,19.0,2.5,15.5,6.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-15,NA,Piepoli,NA,NA,14.0,NA,NA,37.0,NA,19.5,3.0,13.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-16,NA,DATAMEDIA,NA,NA,13.5,NA,NA,36.8,NA,18.1,2.0,13.2,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2014-12-16,NA,Tecnè,NA,NA,13.0,NA,NA,37.0,NA,18.0,3.0,15.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
