date,size,firm,PP,PSOE,ERC,PNVEAJ,CC,BNG,Cs,VOX,Podemos,EHBildu,PACMA,PDeCAT,Comp,JuntsxCat,Naplus,MP,CUP
2019-10-31,1000,Hamalgama,22.2,27.2,3.9,1.5,0.7,NA,8.8,12.8,12.7,1.0,NA,NA,NA,1.6,0.4,3.7,1.1
2019-10-31,NA,Invymark,22.0,27.9,NA,NA,NA,NA,9.9,10.5,11.8,NA,NA,NA,NA,NA,NA,3.8,NA
2019-10-31,NA,NC Report,22.7,27.3,3.9,1.6,NA,NA,8.8,12.2,12.1,1.0,NA,NA,NA,1.6,NA,3.5,NA
2019-10-31,1800,Sigma Dos,20.3,27.9,4.0,1.4,NA,NA,8.9,13.2,13.5,NA,NA,NA,NA,1.2,NA,4.0,NA
2019-11-02,NA,Demoscopia Servicios,22.1,27.3,NA,NA,NA,NA,9.2,12.7,12.8,NA,NA,NA,NA,NA,NA,3.8,NA
2019-11-02,1639,IMOP,19.6,28.0,NA,NA,NA,NA,10.1,13.9,11.5,NA,NA,NA,NA,NA,NA,3.3,NA
2019-11-02,1100,SocioMétrica,20.6,25.1,3.5,1.3,0.6,NA,8.5,14.3,12.9,0.9,NA,NA,NA,1.6,0.4,3.9,1.4
2019-11-02,1517,SW Demoscopia,20.3,28.5,4.0,NA,NA,NA,8.8,13.7,12.0,NA,NA,NA,NA,1.4,NA,4.7,NA
2019-11-04,861,GESOP,19.0,26.6,3.6,NA,NA,NA,8.2,15.0,12.8,NA,NA,NA,NA,1.5,NA,2.8,1.5
2019-11-07,NA,Demoscopia Servicios,20.9,26.6,4.1,1.5,0.6,NA,7.2,15.7,13.2,1.0,NA,NA,NA,1.5,0.4,2.7,1.0
2019-11-08,903,GESOP,19.0,26.3,2.7,NA,NA,NA,7.5,15.6,14.0,NA,NA,NA,NA,1.4,NA,2.9,1.1
2019-11-27,NA,GAD3,23.0,27.7,3.4,1.6,0.5,0.7,6.5,14.1,13.0,1.0,NA,NA,NA,2.0,0.4,1.8,1.0
2019-12-12,1064,Simple Lógica,20.5,27.0,NA,NA,NA,NA,6.4,13.8,16.4,NA,NA,NA,NA,NA,NA,NA,NA
2019-12-13,NA,Invymark,21.6,28.8,NA,NA,NA,NA,3.9,16.4,13.7,NA,NA,NA,NA,NA,NA,1.9,NA
2019-12-13,1000,NC Report,21.6,27.1,3.5,1.5,NA,NA,5.8,15.6,13.1,1.1,NA,NA,NA,2.3,NA,NA,NA
2019-12-21,2160,SocioMétrica,21.6,27.2,3.8,1.8,0.6,0.5,5.8,16.2,12.6,1.1,NA,NA,NA,2.6,0.3,2.0,0.9
2019-12-27,1000,Sigma Dos,20.1,27.5,3.5,1.6,NA,NA,4.8,16.0,15.4,NA,NA,NA,NA,2.0,NA,2.3,NA
2020-01-02,1300,SW Demoscopia,19.5,26.9,3.7,1.6,0.6,NA,4.9,18.6,13.3,1.1,NA,NA,NA,2.2,0.4,2.6,1.0
2020-01-09,1100,Celeste-Tel,20.3,27.0,3.2,1.4,0.5,0.5,6.1,16.4,13.9,1.1,NA,NA,NA,2.8,0.4,2.0,1.3
2020-01-10,1097,Simple Lógica,20.3,26.5,NA,NA,NA,NA,7.9,14.4,15.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-10,1000,GAD3,23.2,26.3,NA,NA,NA,NA,7.3,15.0,12.4,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-17,1000,NC Report,22.1,26.7,3.3,1.5,0.5,0.5,5.4,16.1,13.4,1.0,NA,NA,NA,2.6,0.5,1.8,1.1
2020-01-17,NA,Invymark,20.2,30.3,NA,NA,NA,NA,3.8,16.6,13.6,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-18,1100,SocioMétrica,21.2,27.7,3.6,1.6,0.5,0.5,5.5,16.3,12.5,1.1,NA,NA,NA,2.2,0.4,2.1,1.0
2020-01-29,4237,Metroscopia,20.5,26.8,NA,NA,NA,NA,6.1,15.3,13.3,NA,NA,NA,NA,NA,NA,2.7,NA
2020-01-31,NA,Invymark,20.4,29.7,NA,NA,NA,NA,3.9,16.8,13.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-31,1307,SW Demoscopia,19.4,27.0,3.8,1.6,0.6,NA,4.7,18.7,13.7,1.0,NA,NA,NA,2.3,0.4,2.2,1.1
2020-02-07,1100,Celeste,20.2,27.6,3.3,1.5,0.5,0.5,6.2,16.9,13.5,1.1,1.0,NA,0.7,2.7,0.4,1.3,1.0
2020-02-11,1073,Simple Lógica,17.6,28.5,NA,NA,NA,NA,7.9,16.1,14.0,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-14,1000,NC Report,22.2,26.9,3.4,1.5,0.5,0.5,5.6,16.1,13.2,1.1,NA,NA,NA,2.9,0.5,1.7,0.9
2020-02-21,NA,Invymark,21.0,29.1,NA,NA,NA,NA,3.5,17.0,13.4,NA,NA,NA,NA,NA,NA,NA,NA
2020-02-28,1302,SW Demoscopia,19.7,27.8,3.6,1.6,0.6,NA,3.9,18.8,13.2,1.1,NA,NA,NA,2.3,0.4,2.4,1.0
2020-03-06,1029,Simple Lógica,20.9,27.7,NA,NA,NA,NA,7.7,15.1,14.9,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-06,NA,Invymark,21.1,28.8,NA,NA,NA,NA,3.3,17.6,13.2,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-17,1000,Demoscopia Servicios,23.4,24.5,3.0,1.6,0.5,0.5,8.3,14.5,13.6,1.2,NA,1.3,NA,2.8,0.4,1.3,1.3
2020-03-26,3104,SyM Consulting,19.9,26.2,3.97,NA,NA,NA,5.24,15.7,11.8,NA,NA,NA,NA,NA,NA,NA,NA
2020-03-27,1001,DYM,23.1,26.8,NA,NA,NA,NA,7.2,14.4,11.8,NA,NA,NA,NA,NA,NA,1.9,NA
2020-03-31,1102,SW Demoscopia,21.6,25.5,3.8,1.7,0.6,NA,5.1,16.9,12.6,1.2,NA,NA,NA,2.6,0.5,2.3,0.9
2020-04-01,NA,Sigma Dos,24.3,32.2,3.7,1.8,NA,NA,4.4,13.8,11.0,NA,NA,NA,NA,1.9,NA,1.5,NA
2020-04-07,1057,Simple Lógica,22.2,28.2,NA,NA,NA,NA,5.7,16.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA
2020-04-07,3000,CIS,21.1,31.2,3.3,1.2,0.4,0.5,7.6,13.0,12.0,0.5,1.1,NA,NA,1.4,0.3,1.5,0.6
2020-04-07,1100,Celeste-Tel,20.5,27.9,3.7,1.5,0.5,0.5,6.9,16.3,13.7,1.2,NA,NA,NA,2.3,0.4,1.7,1.0
2020-04-15,1000,Sigma Dos,25.4,31.7,3.6,1.9,NA,NA,5.4,11.9,11.5,NA,NA,NA,NA,1.9,NA,1.3,NA
2020-04-17,1000,Hamalgama Métrica,22.7,26.8,3.6,1.6,NA,NA,5.3,15.0,13.4,1.2,NA,NA,NA,2.5,NA,1.6,NA
2020-04-24,1200,SocioMétrica,25.4,28.2,3.2,1.5,0.3,0.4,7.5,14.5,11.0,1.0,NA,NA,NA,2.4,0.3,1.2,NA
2020-04-25,1000,DYM,22.4,25.1,NA,NA,NA,NA,7.8,15.3,12.1,NA,NA,NA,NA,NA,NA,2.3,NA
2020-04-30,1000,NC Report,23.2,26.3,3.5,1.6,0.5,0.5,6.2,15.4,13.0,1.1,NA,NA,NA,2.7,0.4,1.7,0.9
2020-05-01,NA,Invymark,20.4,27.9,NA,NA,NA,NA,6.9,17.0,12.3,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-04,1001,Sináptica,22.3,25.1,3.3,1.2,NA,NA,7.5,15.7,13.1,1.6,NA,NA,NA,2.6,NA,2.2,1.3
2020-05-08,1019,Simple Lógica,21.7,30.8,NA,NA,NA,NA,9.8,11.8,12.2,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-08,1004,GAD3,27.1,28.7,NA,NA,NA,NA,5.9,11.7,10.9,NA,NA,NA,NA,NA,NA,1.4,NA
2020-05-08,1104,SW Demoscopia,20.3,28.4,3.5,1.5,0.4,NA,9.0,16.2,12.0,0.9,NA,NA,NA,2.3,0.4,1.2,0.8
2020-05-09,1200,Demoscopia Servicios,23.9,25.1,3.2,1.5,0.4,0.5,6.4,15.2,13.6,1.3,NA,NA,NA,2.7,0.4,1.4,1.2
2020-05-13,NA,Metroscopia,24.0,28.0,NA,NA,NA,NA,7.0,13.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-15,750,GESOP,22.8,27.5,3.4,1.8,NA,NA,6.5,14.0,11.3,1.2,NA,NA,NA,2.1,NA,NA,NA
2020-05-15,1000,Hamalgama Métrica,25.8,26.1,3.7,1.6,NA,NA,4.0,15.3,11.6,1.2,NA,NA,NA,2.4,NA,1.5,NA
2020-05-16,1000,NC Report,24.9,26.0,3.6,1.7,NA,NA,5.2,14.6,12.5,1.2,NA,NA,NA,2.6,NA,NA,NA
2020-05-17,NA,Sigma Dos,26.4,29.7,3.6,1.9,NA,NA,6.0,11.8,11.4,NA,NA,NA,NA,1.9,NA,1.0,NA
2020-05-24,1041,DYM,22.0,25.1,NA,NA,NA,NA,9.0,15.8,11.3,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-29,NA,Invymark,20.0,26.9,NA,NA,NA,NA,8.6,15.5,13.2,NA,NA,NA,NA,NA,NA,NA,NA
2020-05-30,2226,SocioMétrica,24.4,26.9,3.6,1.6,0.6,NA,7.9,14.6,10.9,1.0,NA,NA,NA,2.3,0.4,1.4,0.7
2020-06-05,1012,Simple Lógica,21.7,29.9,NA,NA,NA,NA,7.6,15.1,12.0,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-05,1100,Celeste-Tel,23.1,27.0,3.8,1.6,0.5,0.5,6.7,15.2,12.3,1.2,NA,NA,NA,2.4,0.4,1.8,0.9
2020-06-05,3104,GAD3,25.4,28.3,NA,NA,NA,NA,7.6,11.2,10.5,NA,NA,NA,NA,NA,NA,1.6,NA
2020-06-13,1000,NC Report,25.1,26.0,3.7,1.6,0.5,0.5,5.6,14.8,12.1,1.3,NA,NA,NA,2.4,0.4,1.9,1.0
2020-06-17,1000,Sigma Dos,26.0,28.7,3.1,1.9,NA,NA,8.3,11.7,12.0,NA,NA,NA,NA,2.0,NA,1.2,NA
2020-06-19,1000,Demoscopia y Servicios,24.2,25.0,3.1,1.5,0.4,0.6,6.2,15.1,13.7,1.4,NA,NA,NA,2.8,0.4,1.5,1.0
2020-06-26,750,GESOP,23.5,28.5,3.0,NA,NA,NA,6.0,13.0,13.5,NA,NA,NA,NA,2.0,NA,NA,NA
2020-06-26,NA,Invymark,21.0,27.8,NA,NA,NA,NA,8.7,14.1,12.8,NA,NA,NA,NA,NA,NA,NA,NA
2020-06-27,1000,DYM,22.4,26.0,NA,NA,NA,NA,8.3,15.1,11.3,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-09,3032,IMOP/CIS,21.2,32.1,2.7,1.3,0.4,0.7,8.8,11.6,12.1,0.8,NA,NA,NA,1.5,0.4,0.9,0.6
2020-07-14,2300,GAD3,27.6,29.1,NA,NA,NA,NA,5.2,11.2,10.1,NA,NA,NA,NA,NA,NA,1.8,NA
2020-07-18,1000,NC Report,25.2,26.4,3.6,1.6,NA,NA,5.5,14.9,10.7,1.3,NA,NA,NA,2.4,0.4,2.1,NA
2020-07-19,2926,CIS,19.4,32.4,2.8,1.0,0.5,0.8,8.7,12.3,12.6,1.0,NA,NA,NA,1.3,0.4,1.6,0.5
2020-07-24,NA,Invymark,21.4,29.1,NA,NA,NA,NA,7.9,14.0,11.9,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-26,NA,Metroscopia,25.0,29.5,NA,NA,NA,NA,5.5,13.0,10.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-07-31,1100,Celeste-Tel,24.4,28.7,3.5,1.6,0.6,0.9,5.3,14.6,11.9,1.2,0.7,NA,NA,2.2,0.4,2.2,1.0
2020-08-06,1046,Simple Lógica,22.9,29.2,NA,NA,NA,NA,6.3,13.5,11.4,NA,NA,NA,NA,NA,NA,NA,NA
2020-08-21,1001,SW Demoscopia,20.2,28.7,3.6,1.5,NA,NA,9.5,15.9,11.4,1.3,NA,NA,NA,2.5,NA,1.2,NA
2020-08-29,1000,NC Report,24.7,26.9,3.5,1.5,NA,NA,5.7,15.0,10.7,1.3,NA,NA,NA,2.5,NA,2.4,NA
2020-08-30,1620,SocioMétrica,24.1,27.3,3.4,1.7,0.6,0.6,8.7,14.3,9.6,1.3,NA,NA,NA,2.7,0.4,2.3,0.8
2020-09-06,NA,Sigma Dos,25.3,28.9,3.3,1.9,NA,NA,6.2,13.5,12.1,NA,NA,NA,NA,1.6,NA,0.9,NA
2020-09-11,NA,Invymark,22.4,28.6,NA,NA,NA,NA,7.3,14.5,11.3,NA,NA,NA,NA,NA,NA,NA,NA
2020-09-17,NA,Metroscopia,21.0,28.3,2.7,NA,NA,NA,5.7,17.5,10.2,NA,NA,NA,NA,NA,0.4,NA,NA
2020-09-19,1000,Demoscopia y Servicios,23.5,25.7,3.1,1.5,0.4,0.6,6.5,15.3,13.2,1.4,NA,NA,NA,2.7,0.4,1.6,0.9
2020-09-19,1000,NC Report,24.1,26.8,3.4,1.5,NA,NA,6.3,15.2,11.3,1.2,NA,NA,NA,2.6,0.4,2.4,NA
2020-09-20,1008,DYM,24.0,25.8,NA,NA,NA,NA,8.8,13.7,10.8,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-02,960,GAD3,23.8,27.3,3.5,1.9,0.4,0.8,5.8,14.6,11.3,1.2,NA,NA,NA,1.9,0.4,1.5,0.8
2020-10-09,NA,Invymark,22.7,28.8,NA,NA,NA,NA,7.4,15.1,11.1,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-10,NA,Sigma Dos,24.1,28.1,3.2,1.9,NA,NA,7.2,14.0,12.4,NA,NA,NA,NA,1.7,NA,0.9,NA
2020-10-17,2103,SocioMétrica,22.8,26.6,3.2,1.8,0.4,0.7,7.1,16.3,10.5,1.3,NA,NA,NA,3.0,0.4,2.5,NA
2020-10-17,1000,NC Report,23.6,27.0,3.4,1.5,NA,NA,6.3,15.6,11.4,1.2,NA,NA,NA,2.6,NA,NA,NA
2020-10-23,1006,DYM,24.5,25.0,NA,NA,NA,NA,7.8,16.6,10.3,NA,NA,NA,NA,NA,NA,NA,NA
2020-10-23,1000,Sigma Dos,24.0,29.3,3.0,1.9,NA,NA,6.8,14.9,11.8,NA,NA,NA,NA,2.0,NA,1.0,NA
2020-10-23,1000,Hamalgama Métrica,23.1,26.9,3.6,NA,NA,NA,6.1,15.7,12.6,NA,NA,NA,NA,NA,0.4,NA,NA
2020-10-30,NA,Invymark,23.2,28.5,NA,NA,NA,NA,7.3,14.7,11.0,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-07,1000,NC Report,23.2,26.8,3.5,1.5,0.4,0.8,7.2,15.9,11.5,1.3,NA,NA,NA,2.5,0.4,2.1,0.8
2020-11-11,1036,Simple Lógica,20.5,29.2,NA,NA,NA,NA,5.1,15.7,11.5,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-12,3853,SocioMétrica/CIS,18.0,28.8,2.9,1.2,0.3,0.5,8.5,16.8,11.6,1.0,NA,NA,NA,1.7,0.5,2.1,0.8
2020-11-20,1001,DYM,23.5,23.6,NA,NA,NA,NA,8.9,17.2,9.8,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-05,1000,Hamalgama Métrica,23.8,26.2,3.7,NA,NA,NA,5.3,15.9,13.0,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-07,NA,Sigma Dos,25.5,28.5,3.3,1.9,NA,NA,7.0,13.4,12.1,NA,NA,NA,NA,2.1,NA,0.8,NA
2020-12-09,1065,Simple Lógica,19.9,27.9,NA,NA,NA,NA,7.7,16.2,11.6,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-14,2005,GAD3,25.6,28.0,3.4,1.7,0.6,1.0,7.1,13.1,9.5,1.5,NA,NA,NA,1.8,NA,1.4,0.8
2020-12-18,NA,Invymark,23.0,27.4,NA,NA,NA,NA,7.7,16.1,10.2,NA,NA,NA,NA,NA,NA,NA,NA
2020-12-29,1000,Sigma Dos,25.2,27.9,3.3,1.9,NA,NA,7.6,13.5,10.8,NA,NA,NA,NA,2.1,NA,1.0,NA
2020-12-30,1000,NC Report,24.3,26.2,3.5,1.5,0.4,1.0,6.7,15.2,11.7,1.2,NA,NA,NA,2.3,0.4,2.2,1.0
2021-01-05,1206,SocioMétrica,22.9,26.7,3.4,1.8,0.8,0.6,6.7,16.7,10.5,1.3,NA,NA,NA,2.7,0.3,2.5,NA
2021-01-10,2915,SyM Consulting,24.6,26.7,3.7,1.6,NA,NA,6.6,14.2,9.6,1.1,NA,NA,NA,2.0,NA,NA,NA
2021-01-11,3820,CIS ,17.9,31.3,3.2,1.7,0.2,0.6,9.5,15.0,9.6,1.0,NA,NA,NA,1.5,0.4,2.0,0.8
2021-01-13,1045,Simple Lógica,21.1,26.3,NA,NA,NA,NA,8.9,15.2,10.7,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-14,1000,Hamalgama Métrica,24.4,26.4,3.8,NA,NA,NA,5.2,15.6,12.5,NA,NA,NA,NA,NA,0.4,NA,NA
2021-01-15,1100,Celeste-Tel,23.7,27.0,3.9,1.6,0.5,0.9,6.7,14.8,11.8,1.2,NA,NA,NA,2.2,0.4,2.5,1.0
2021-01-22,NA,Invymark,23.2,27.0,NA,NA,NA,NA,7.0,16.9,10.2,NA,NA,NA,NA,NA,NA,NA,NA
2021-01-25,3862,CIS,20.5,30.7,2.9,1.6,0.5,0.5,9.3,13.0,10.7,0.9,NA,NA,NA,1.5,0.6,1.5,0.6
2021-02-05,1054,Simple Lógica,18.8,28.8,NA,NA,NA,NA,9.2,16.9,10.3,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-11,3869,CIS,18.8,30.7,3.5,1.5,0.4,0.7,9.3,13.6,11.2,0.8,NA,NA,NA,1.3,0.4,1.7,0.9
2021-02-21,1145,Sigma Dos,23.4,27.6,3.2,2.0,NA,NA,6.3,15.6,11.9,NA,NA,NA,NA,2.2,NA,0.9,NA
2021-02-22,1000,Hamalgama Métrica,22.1,28.7,3.4,NA,NA,NA,3.1,19.1,9.9,NA,NA,NA,NA,NA,0.4,NA,NA
2021-02-23,1002,DYM,19.6,25.4,NA,NA,NA,NA,7.5,18.1,12.5,NA,NA,NA,NA,NA,NA,NA,NA
2021-02-23,1100,Celeste-Tel,22.3,28.3,3.6,1.6,0.5,0.7,4.6,18.2,10.1,1.2,NA,NA,NA,2.1,0.4,2.6,1.1
2021-02-25,1000,GAD3,22.2,28.6,3.7,1.7,0.4,0.6,5.9,17.1,10.1,1.2,NA,NA,NA,2.2,0.4,1.5,1.1
2021-02-28,1000,NC Report,23.7,27.4,3.3,1.5,NA,NA,4.3,18.0,10.9,1.3,NA,NA,NA,2.2,NA,NA,NA
2021-03-03,1096,Sigma Dos,22.9,27.2,3.2,2.1,NA,NA,5.4,17.4,11.7,NA,NA,NA,NA,2.0,NA,0.9,NA
2021-03-09,1023,Simple Lógica,17.5,27.1,NA,NA,NA,NA,7.6,18.5,11.0,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-19,NA,Invymark,23.9,28.4,NA,NA,NA,NA,4.4,18.6,9.8,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-31,1000,NC Report,24.8,26.6,3.3,1.5,NA,NA,4.0,17.4,11.5,1.3,NA,NA,NA,2.2,NA,NA,NA
2021-04-13,1053,Simple Lógica,22.9,27.9,NA,NA,NA,NA,3.8,17.6,11.1,NA,NA,NA,NA,NA,NA,NA,NA
2021-04-14,3823,CIS/SocioMétrica,20.8,30.0,3.2,1.7,0.2,0.4,4.0,18.8,10.8,0.9,NA,NA,NA,1.2,0.3,2.3,0.6
2021-04-16,1001,GAD3,27.0,28.7,3.2,1.9,0.4,0.6,4.5,14.5,9.2,1.1,NA,NA,NA,2.0,0.4,2.3,0.8
2021-04-16,NA,Invymark,24.5,28.0,NA,NA,NA,NA,3.6,18.3,9.3,NA,NA,NA,NA,NA,NA,NA,NA
2021-05-06,1000,Demoscopia y Servicios,25.9,25.3,3.4,1.6,0.4,0.6,2.3,16.9,10.3,1.3,NA,NA,NA,2.7,0.4,5.1,1.0
2021-05-06,1000,Sigma Dos,30.2,25.7,3.1,1.9,NA,NA,3.6,15.2,13.0,NA,NA,NA,NA,2.0,NA,2.0,NA
2021-05-07,NA,Invymark,27.3,26.7,NA,NA,NA,NA,1.2,18.9,7.9,NA,NA,NA,NA,NA,NA,4.4,NA
2021-05-08,1000,NC Report,26.9,26.1,3.4,1.5,NA,NA,2.8,17.1,9.9,1.3,NA,NA,NA,2.3,0.4,3.7,NA
2021-05-11,1000,Hamalgama Métrica,27.3,25.5,3.1,1.6,0.5,0.6,2.3,17.9,9.0,1.3,NA,NA,NA,2.3,0.4,5.9,0.9
2021-05-17,NA,Sigma Dos,30.7,26.0,3.0,1.9,NA,NA,3.1,15.7,10.0,NA,NA,NA,NA,2.0,NA,4.0,NA
2021-05-18,1202,GAD3,30.5,25.4,3.0,1.8,0.4,0.7,3.3,13.8,8.3,1.2,NA,NA,NA,2.4,0.4,4.1,1.0
2021-05-21,NA,Invymark,27.2,26.9,NA,NA,NA,NA,1.4,18.4,8.2,NA,NA,NA,NA,NA,NA,4.8,NA
2021-05-22,1000,NC Report,30.0,25.8,3.3,1.6,NA,NA,2.9,14.9,9.2,1.2,NA,NA,NA,2.3,0.4,3.9,NA
2021-05-24,1008,DYM,28.1,24.5,NA,NA,NA,NA,3.4,16.0,9.3,NA,NA,NA,NA,NA,NA,5.0,NA
2021-05-29,1100,SocioMétrica,26.5,25.4,3.6,1.7,0.4,0.5,3.1,16.9,9.3,1.2,NA,NA,NA,2.6,0.4,4.0,0.9
2021-06-01,1000,Sigma Dos,29.5,25.0,3.2,1.7,NA,NA,3.2,15.4,10.2,NA,NA,NA,NA,1.8,NA,4.3,NA
2021-06-03,1000,Data10,28.7,25.5,3.3,1.6,0.5,0.6,2.7,15.8,8.6,1.1,NA,NA,NA,2.4,0.4,5.2,0.8
2021-06-09,1017,Simple Lógica,27.1,23.0,NA,NA,NA,NA,NA,17.0,9.3,NA,NA,NA,NA,NA,NA,6.0,NA
2021-06-10,1026,GAD3,30.6,25.5,3.0,1.4,0.6,0.7,2.9,12.4,9.2,1.2,NA,NA,NA,2.6,0.4,4.5,1.1
2021-06-18,1100,Celeste-Tel,29.8,25.9,3.2,1.4,0.4,0.7,2.4,15.5,9.5,1.1,NA,NA,NA,2.2,0.4,5.7,0.9
2021-06-21,1002,DYM,27.9,25.7,NA,NA,NA,NA,3.5,16.0,9.9,NA,NA,NA,NA,NA,NA,2.3,NA
2021-06-21,NA,Sigma Dos,30.1,24.5,3.5,2.0,NA,NA,2.5,15.5,11.4,NA,NA,NA,NA,1.9,NA,4.4,NA
2021-06-26,1000,NC Report,30.4,24.7,3.3,1.7,NA,NA,2.6,15.1,9.0,1.2,NA,NA,NA,2.4,NA,4.6,NA
2021-06-27,NA,SocioMétrica,26.2,24.1,3.1,1.5,0.4,0.5,5.2,16.6,10.4,1.0,NA,NA,NA,2.3,0.3,4.6,0.8
2021-07-01,1000,Data10/Demoscopia y Servicios,30.2,24.3,3.3,1.7,0.4,0.6,2.8,15.5,9.1,1.1,NA,NA,NA,2.3,0.4,5.0,0.8
2021-07-01,1020,Sigma Dos,29.4,25.9,3.0,1.5,NA,NA,2.5,14.4,10.5,NA,NA,NA,NA,1.8,NA,5.0,NA
2021-07-02,NA,Invymark,28.3,25.9,NA,NA,NA,NA,1.5,18.1,8.9,NA,NA,NA,NA,NA,NA,4.4,NA
2021-07-15,802,GESOP,26.0,27.3,3.4,NA,NA,NA,3.9,13.1,10.0,NA,NA,NA,NA,NA,NA,3.8,NA
2021-07-16,1000,NC Report,29.8,25.9,3.3,1.6,NA,NA,2.7,15.3,9.2,1.2,NA,NA,NA,2.4,NA,3.7,NA
2021-07-16,NA,Invymark,28.0,26.2,NA,NA,NA,NA,1.4,17.7,9.3,NA,NA,NA,NA,NA,NA,4.5,NA
2021-07-17,1000,Data10/Demoscopia y Servicios,30.3,24.5,3.4,1.7,0.5,0.6,2.3,15.4,9.0,1.1,NA,NA,NA,2.3,0.4,4.9,0.8
2021-07-19,1019,DYM,28.0,24.0,NA,NA,NA,NA,4.0,16.7,10.5,NA,NA,NA,NA,NA,NA,2.5,NA
2021-07-19,NA,Sigma Dos,28.8,25.1,3.4,1.8,NA,NA,2.8,14.1,10.0,NA,NA,NA,NA,2.1,NA,4.8,NA
2021-07-22,NA,GAD3,31.1,25.1,3.3,1.4,0.5,0.6,3.5,12.4,10.0,1.1,NA,NA,NA,2.4,0.4,3.3,1.0
2021-07-23,1100,Celeste-Tel,30.0,25.6,3.2,1.5,0.4,0.7,3.3,14.9,9.6,1.1,NA,NA,NA,2.2,0.4,4.6,0.9
2021-07-29,1200,SocioMétrica,26.4,24.7,3.1,1.4,0.4,0.6,5.0,16.1,10.3,0.9,NA,NA,NA,2.3,0.3,4.5,0.8
2021-08-04,1062,Simple Lógica,24.6,27.9,NA,NA,NA,NA,2.9,15.9,10.8,NA,NA,NA,NA,NA,NA,4.6,NA
2021-08-06,1000,Data10,30.0,24.7,3.5,1.7,0.4,0.6,2.9,15.3,8.9,1.2,NA,NA,NA,2.3,0.4,4.8,0.7
2021-08-20,1100,Celeste-Tel,29.7,25.7,3.2,1.5,0.4,0.7,3.5,14.8,9.7,1.1,NA,NA,NA,2.3,0.4,4.5,0.9
2021-08-27,1000,NC Report,30.1,25.3,3.3,1.6,NA,NA,2.7,14.7,9.3,1.2,NA,NA,NA,2.4,NA,3.4,NA
2021-08-30,NA,Sigma Dos,28.9,24.8,3.3,1.9,NA,NA,2.9,14.7,9.8,NA,NA,NA,NA,2.1,NA,4.0,NA
2021-09-01,1000,Data10,29.8,24.5,3.4,1.6,0.4,0.6,2.8,15.5,9.3,1.1,NA,NA,NA,2.4,0.4,4.6,0.8
2021-09-02,1050,Sigma Dos,29.1,24.4,3.4,1.9,NA,NA,3.1,14.9,10.3,NA,NA,NA,NA,2.0,NA,4.1,NA
2021-09-10,1309,IMOP,26.4,26.6,2.9,1.6,0.5,0.6,2.9,16.5,10.6,1.2,NA,NA,NA,2.1,0.4,3.7,1.0
2021-09-13,NA,CIS,20.5,29.6,3.2,1.3,0.4,0.5,6.5,13.8,11.3,0.9,NA,NA,NA,1.5,0.4,3.3,0.8
2021-09-16,1027,Simple Lógica,22.5,26.2,NA,NA,NA,NA,NA,17.7,11.3,NA,NA,NA,NA,NA,NA,4.9,NA
2021-09-16,1002,GAD3,28.6,26.3,NA,NA,NA,NA,NA,NA,11.0,NA,NA,NA,NA,NA,NA,NA,NA
2021-09-18,1000,NC Report,29.9,25.0,3.3,1.7,NA,NA,2.7,14.9,9.5,1.2,NA,NA,NA,2.3,NA,3.4,NA
2021-09-19,1000,DYM,26.1,26.0,NA,NA,NA,NA,3.9,15.6,12.8,NA,NA,NA,NA,NA,NA,3.0,NA
2021-09-20,1000,Data10,28.7,25.0,3.3,1.6,0.4,0.8,2.9,16.1,9.6,1.1,NA,NA,NA,2.4,0.4,4.4,0.8
2021-09-21,1100,Celeste-Tel,29.2,26.1,3.2,1.5,0.4,0.7,3.5,15.1,9.9,1.1,NA,NA,NA,2.3,0.4,4.1,0.9
2021-09-24,1304,IMOP,26.6,26.1,3.1,1.6,0.5,0.6,2.6,17.0,10.9,1.1,NA,NA,NA,2.1,0.4,3.8,1.0
